project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P43169,2023-04-26,2023-12-17,209,235,18,61,7,26,0.21,High
P40579,2023-01-21,2023-09-09,236,231,19,35,8,-5,0.16,Medium
P55319,2024-07-13,2024-09-05,79,54,21,16,7,-25,0.47,High
P18087,2020-10-22,2021-02-13,117,114,23,40,10,-3,0.03,Low
P28220,2021-10-27,2022-02-04,76,100,14,48,14,24,0.57,High
P33183,2022-04-26,2022-09-11,97,138,25,23,0,41,0.25,High
P52521,2024-04-01,2024-09-09,167,161,23,96,4,-6,0.43,High
P21694,2021-03-03,2021-10-01,232,212,9,80,3,-20,0.15,Medium
P34273,2022-06-05,2022-12-13,202,191,21,68,17,-11,0.02,High
P12568,2020-04-03,2020-11-07,164,218,5,63,15,54,0.35,High
P22833,2021-04-13,2021-06-16,80,64,19,79,13,-16,0.58,High
P39587,2022-12-16,2023-04-24,113,129,18,84,13,16,0.57,High
P56204,2024-08-14,2025-02-11,181,181,19,71,13,0,0.38,High
P12961,2020-04-18,2020-08-27,100,131,23,51,12,31,0.46,High
P17291,2020-09-23,2020-11-21,64,59,13,55,15,-5,0.45,High
P28602,2021-11-10,2022-05-13,180,184,27,9,0,4,0.4,High
P15583,2020-07-22,2020-09-25,77,65,18,74,8,-12,0.52,High
P35679,2022-07-26,2022-12-01,148,128,27,99,12,-20,0.05,High
P39174,2022-12-01,2023-04-25,169,145,11,95,9,-24,0.21,High
P18762,2020-11-15,2021-05-05,183,171,22,52,1,-12,0.42,High
P36440,2022-08-23,2023-04-20,237,240,8,88,16,3,0.22,High
P21534,2021-02-25,2021-09-21,154,208,24,65,18,54,0.2,High
P19131,2020-11-29,2021-06-12,167,195,8,52,1,28,-0.02,Medium
P49444,2023-12-11,2024-02-26,63,77,25,35,11,14,0.31,High
P47980,2023-10-19,2024-05-08,219,202,9,25,6,-17,0.39,High
P24862,2021-06-26,2021-09-05,82,71,6,41,19,-11,-0.03,High
P53145,2024-04-24,2024-11-04,165,194,25,25,18,29,0.32,High
P58242,2024-10-27,2025-03-11,151,135,8,56,12,-16,0.43,High
P10740,2020-01-28,2020-06-02,91,126,23,52,9,35,-0.02,High
P42825,2023-04-13,2023-09-09,151,149,12,44,7,-2,0.47,High
P23227,2021-04-28,2021-12-14,186,230,5,3,15,44,0.14,High
P42380,2023-03-28,2023-08-26,176,151,10,15,3,-25,0.11,Medium
P51128,2024-02-11,2024-06-11,95,121,28,92,2,26,0.28,High
P22810,2021-04-12,2021-08-24,145,134,21,20,3,-11,0.48,High
P29003,2021-11-25,2022-05-19,136,175,23,32,18,39,0.26,High
P52325,2024-03-25,2024-06-28,65,95,21,51,16,30,0.25,High
P25297,2021-07-12,2021-10-18,111,98,28,15,8,-13,0.55,High
P32148,2022-03-19,2022-09-29,171,194,20,94,13,23,0.51,High
P50841,2024-01-31,2024-06-28,164,149,17,41,5,-15,-0.04,Low
P18410,2020-11-03,2021-03-11,119,128,9,72,1,9,0.22,High
P27584,2021-10-04,2022-06-15,220,254,23,57,4,34,0.51,High
P33422,2022-05-05,2022-10-17,145,165,12,45,4,20,0.24,High
P41118,2023-02-10,2023-03-17,62,35,17,16,14,-27,0.28,High
P15578,2020-07-22,2021-02-11,180,204,27,18,2,24,0.57,High
P56657,2024-08-30,2024-12-27,128,119,13,10,13,-9,0.51,High
P13801,2020-05-18,2020-12-08,159,204,16,31,6,45,0.16,High
P48615,2023-11-11,2024-07-10,200,242,5,81,10,42,0.37,High
P13147,2020-04-24,2020-09-02,111,131,12,94,10,20,0.49,High
P40910,2023-02-02,2023-06-17,159,135,5,64,7,-24,0.31,High
P30470,2022-01-17,2022-07-19,202,183,10,21,14,-19,0.19,High
P28690,2021-11-13,2022-05-06,196,174,6,3,13,-22,0.26,High
P33725,2022-05-16,2022-10-31,177,168,28,28,3,-9,0.17,Medium
P32913,2022-04-16,2022-06-29,83,74,9,79,9,-9,0.5,High
P55399,2024-07-16,2025-04-10,239,268,11,31,14,29,0.01,High
P22530,2021-04-02,2021-07-09,118,98,19,97,8,-20,0.35,High
P14480,2020-06-12,2020-10-18,96,128,5,13,7,32,0.27,High
P56926,2024-09-09,2025-03-03,117,175,20,21,7,58,0.34,High
P40104,2023-01-04,2023-05-26,127,142,20,86,8,15,0.22,High
P47786,2023-10-11,2024-03-27,130,168,8,95,6,38,0.42,High
P42300,2023-03-25,2023-06-28,74,95,12,49,17,21,0.33,High
P23655,2021-05-13,2021-09-23,94,133,5,88,12,39,0.39,High
P36200,2022-08-14,2022-12-23,147,131,29,59,2,-16,0.43,High
P43698,2023-05-15,2023-09-10,134,118,13,76,4,-16,0.34,High
P47617,2023-10-05,2024-06-10,213,249,19,1,16,36,0.42,High
P41070,2023-02-08,2023-10-30,226,264,20,83,4,38,0.3,High
P39244,2022-12-04,2023-08-23,225,262,9,35,6,37,0.36,High
P36158,2022-08-13,2023-04-10,234,240,26,86,7,6,0.21,High
P23674,2021-05-14,2021-11-10,132,180,12,12,2,48,0.5,High
P51019,2024-02-07,2024-07-16,162,160,12,99,6,-2,0.33,High
P17840,2020-10-13,2021-04-03,118,172,17,97,13,54,0.48,High
P58980,2024-11-23,2025-03-13,86,110,27,96,12,24,0.3,High
P29405,2021-12-09,2022-03-12,68,93,11,63,16,25,0.35,High
P40303,2023-01-11,2023-03-13,73,61,17,81,14,-12,-0.0,High
P24780,2021-06-23,2021-12-05,155,165,11,18,17,10,0.53,High
P55622,2024-07-24,2024-10-16,78,84,14,73,10,6,0.33,High
P55421,2024-07-16,2024-11-01,110,108,14,97,19,-2,0.53,High
P44252,2023-06-04,2023-11-11,168,160,26,84,10,-8,0.37,High
P27368,2021-09-26,2022-02-17,154,144,14,78,14,-10,0.2,High
P24923,2021-06-28,2022-01-23,188,209,16,4,18,21,0.5,High
P17949,2020-10-17,2021-03-25,144,159,9,22,12,15,0.3,High
P55647,2024-07-25,2025-02-14,198,204,13,17,0,6,0.02,Low
P37887,2022-10-15,2023-02-09,72,117,17,77,19,45,0.27,High
P34972,2022-06-30,2022-09-15,62,77,27,90,8,15,0.48,High
P46041,2023-08-09,2023-12-09,141,122,7,59,8,-19,0.05,Low
P51480,2024-02-23,2024-11-25,237,276,21,64,6,39,0.23,High
P38228,2022-10-27,2023-02-15,135,111,21,94,10,-24,0.4,High
P47087,2023-09-16,2024-02-28,193,165,17,45,16,-28,0.06,High
P11031,2020-02-07,2020-03-26,73,48,27,91,7,-25,0.03,Low
P38915,2022-11-21,2023-01-14,63,54,17,96,17,-9,-0.02,High
P59908,2024-12-27,2025-08-06,178,222,15,78,8,44,0.12,High
P52757,2024-04-10,2024-10-13,159,186,26,5,0,27,0.0,Medium
P31498,2022-02-24,2022-05-05,83,70,24,94,17,-13,-0.06,High
P53151,2024-04-24,2024-09-20,127,149,17,51,9,22,0.5,High
P27025,2021-09-13,2022-01-30,86,139,9,61,7,53,0.21,High
P49743,2023-12-22,2024-06-02,165,163,16,63,9,-2,0.43,High
P20041,2021-01-01,2021-07-28,154,208,19,52,6,54,0.21,High
P27724,2021-10-09,2022-03-13,164,155,20,75,15,-9,0.54,High
P27636,2021-10-06,2022-05-10,177,216,23,80,19,39,-0.05,High
P10019,2020-01-01,2020-05-09,147,129,27,9,8,-18,0.54,High
P13797,2020-05-18,2021-01-24,208,251,12,97,15,43,0.58,High
P38773,2022-11-16,2023-07-16,213,242,10,53,14,29,0.07,High
P56115,2024-08-11,2025-01-19,162,161,16,60,12,-1,0.52,High
P36508,2022-08-26,2022-12-22,80,118,28,59,10,38,0.28,High
P47613,2023-10-05,2024-01-25,65,112,19,66,14,47,-0.09,High
P11737,2020-03-04,2020-08-10,109,159,13,34,5,50,0.13,High
P56393,2024-08-21,2025-04-05,222,227,21,59,9,5,0.54,High
P15982,2020-08-06,2020-10-28,105,83,23,77,12,-22,0.2,High
P56175,2024-08-13,2025-03-05,213,204,15,2,3,-9,0.13,Medium
P41986,2023-03-14,2023-07-28,165,136,14,30,9,-29,0.47,High
P43458,2023-05-06,2024-01-30,224,269,29,11,4,45,0.6,High
P30544,2022-01-20,2022-04-23,107,93,29,75,1,-14,0.06,Low
P34860,2022-06-26,2022-10-06,131,102,18,91,18,-29,-0.02,High
P14292,2020-06-05,2021-01-03,171,212,22,26,13,41,0.59,High
P56509,2024-08-25,2025-01-06,135,134,14,6,17,-1,0.29,High
P57065,2024-09-14,2025-07-05,238,294,26,80,6,56,0.5,High
P32378,2022-03-28,2022-08-24,108,149,17,19,5,41,0.41,High
P40671,2023-01-25,2023-06-13,99,139,7,84,8,40,0.08,High
P43666,2023-05-14,2023-07-13,90,60,8,21,4,-30,-0.02,Low
P11789,2020-03-06,2020-07-30,151,146,11,53,8,-5,0.4,High
P30389,2022-01-14,2022-07-02,149,169,8,54,16,20,0.25,High
P57069,2024-09-14,2025-03-02,118,169,14,94,18,51,0.12,High
P51050,2024-02-08,2024-07-29,116,172,17,73,3,56,0.24,High
P18030,2020-10-20,2021-04-15,175,177,6,39,7,2,0.33,High
P41772,2023-03-06,2023-08-21,130,168,19,49,8,38,0.46,High
P33551,2022-05-10,2022-09-16,157,129,8,49,11,-28,-0.08,High
P23212,2021-04-27,2021-12-19,230,236,20,39,15,6,0.17,High
P38436,2022-11-04,2023-08-08,239,277,18,94,8,38,0.52,High
P59320,2024-12-06,2025-05-26,182,171,28,46,7,-11,0.33,High
P51936,2024-03-11,2024-06-19,96,100,13,70,0,4,0.41,High
P35802,2022-07-31,2022-10-01,65,62,19,83,18,-3,0.4,High
P23504,2021-05-08,2021-12-30,237,236,29,3,8,-1,-0.08,Low
P20591,2021-01-21,2021-09-23,215,245,24,76,16,30,0.18,High
P52010,2024-03-14,2024-09-04,168,174,24,75,0,6,0.35,High
P16570,2020-08-27,2021-04-28,190,244,27,64,10,54,0.45,High
P40032,2023-01-01,2023-03-02,75,60,16,42,13,-15,-0.04,High
P30132,2022-01-05,2022-07-19,208,195,28,50,10,-13,0.58,High
P47969,2023-10-18,2024-04-21,164,186,11,35,9,22,0.35,High
P22074,2021-03-16,2021-07-06,74,112,18,57,12,38,0.38,High
P39693,2022-12-20,2023-05-08,160,139,26,18,17,-21,0.53,High
P44093,2023-05-30,2023-09-14,109,107,14,37,14,-2,0.26,High
P38151,2022-10-25,2023-01-08,85,75,18,15,18,-10,0.31,High
P38324,2022-10-31,2023-03-17,99,137,20,15,0,38,0.35,High
P23032,2021-04-20,2021-11-19,227,213,18,25,13,-14,0.15,High
P16045,2020-08-08,2021-03-10,204,214,19,73,19,10,0.45,High
P51264,2024-02-15,2024-10-02,211,230,18,49,6,19,0.23,High
P17405,2020-09-27,2021-05-11,233,226,14,86,3,-7,0.2,Medium
P45752,2023-07-29,2024-01-14,180,169,16,0,18,-11,0.19,High
P34230,2022-06-03,2022-12-31,168,211,19,46,12,43,0.34,High
P53735,2024-05-16,2024-10-14,171,151,22,41,15,-20,0.12,High
P53944,2024-05-23,2025-01-09,188,231,13,99,13,43,0.57,High
P14452,2020-06-11,2020-10-10,75,121,28,23,1,46,0.04,High
P39331,2022-12-07,2023-06-26,179,201,13,67,16,22,0.45,High
P51680,2024-03-02,2024-07-13,88,133,6,6,1,45,0.45,High
P26833,2021-09-06,2022-04-15,190,221,13,15,0,31,0.15,High
P46898,2023-09-09,2024-05-08,194,242,7,9,9,48,0.16,High
P33707,2022-05-15,2022-09-30,140,138,23,11,9,-2,0.26,High
P14627,2020-06-17,2020-11-15,107,151,24,98,14,44,0.4,High
P23823,2021-05-19,2021-10-17,158,151,20,13,0,-7,0.4,High
P30633,2022-01-23,2022-06-07,143,135,20,57,2,-8,0.04,Low
P39313,2022-12-06,2023-05-01,132,146,20,8,9,14,-0.06,Medium
P32409,2022-03-29,2022-12-02,199,248,15,70,19,49,0.21,High
P52467,2024-03-30,2024-12-04,239,249,19,13,10,10,0.41,High
P54516,2024-06-13,2024-10-24,140,133,19,98,11,-7,-0.02,High
P23910,2021-05-23,2021-11-10,138,171,13,8,16,33,0.43,High
P29997,2021-12-31,2022-06-13,168,164,13,13,16,-4,0.2,High
P25396,2021-07-16,2021-11-28,152,135,26,94,7,-17,0.02,Low
P11622,2020-02-29,2020-07-18,90,140,20,62,19,50,0.05,High
P31654,2022-03-01,2022-08-13,132,165,25,16,7,33,0.4,High
P56361,2024-08-20,2025-03-06,176,198,13,13,11,22,0.17,High
P10908,2020-02-03,2020-05-10,92,97,10,13,12,5,0.17,High
P46571,2023-08-28,2023-12-25,89,119,16,21,0,30,-0.03,Medium
P11258,2020-02-15,2020-09-28,201,226,7,23,0,25,0.23,High
P37224,2022-09-21,2022-10-24,61,33,5,14,15,-28,0.05,High
P46036,2023-08-09,2023-10-06,76,58,25,30,12,-18,0.35,High
P12114,2020-03-18,2020-07-12,74,116,14,62,15,42,0.01,High
P41929,2023-03-12,2023-11-20,216,253,20,94,0,37,0.28,High
P47592,2023-10-04,2024-06-18,212,258,28,79,6,46,0.45,High
P56091,2024-08-10,2025-02-13,209,187,14,61,10,-22,0.16,Medium
P52570,2024-04-03,2024-11-10,187,221,18,26,7,34,0.16,High
P33778,2022-05-18,2022-12-05,158,201,7,74,14,43,0.44,High
P55867,2024-08-02,2025-02-21,179,203,8,27,18,24,0.43,High
P56003,2024-08-07,2024-12-10,87,125,23,63,12,38,-0.01,High
P12711,2020-04-09,2020-07-08,79,90,20,34,5,11,0.31,High
P54038,2024-05-27,2024-09-10,124,106,23,65,15,-18,0.3,High
P20673,2021-01-24,2021-06-17,153,144,8,84,7,-9,0.03,Low
P59253,2024-12-03,2025-05-31,186,179,23,17,2,-7,0.28,High
P47251,2023-09-22,2024-02-16,124,147,27,52,9,23,0.58,High
P54847,2024-06-25,2025-03-24,217,272,5,59,6,55,0.28,High
P54281,2024-06-05,2024-11-07,136,155,17,3,8,19,0.06,Medium
P20959,2021-02-04,2021-08-03,135,180,29,71,15,45,0.09,High
P45027,2023-07-03,2024-02-25,226,237,12,32,10,11,0.38,High
P28037,2021-10-20,2022-08-12,238,296,18,1,16,58,-0.04,High
P35969,2022-08-06,2023-01-24,175,171,10,32,19,-4,0.47,High
P49003,2023-11-25,2024-06-15,180,203,10,71,14,23,0.3,High
P45511,2023-07-20,2023-11-19,125,122,28,68,4,-3,0.03,Low
P11552,2020-02-26,2020-06-22,72,117,28,75,2,45,0.25,High
P54049,2024-05-27,2024-11-27,191,184,27,70,5,-7,0.38,High
P52050,2024-03-15,2024-05-07,76,53,11,77,4,-23,-0.01,Low
P28378,2021-11-02,2022-01-30,93,89,16,79,2,-4,0.52,High
P23680,2021-05-14,2021-07-30,103,77,26,35,10,-26,0.14,Medium
P47261,2023-09-22,2024-02-27,154,158,25,98,9,4,0.24,High
P31694,2022-03-03,2022-10-15,188,226,12,63,14,38,0.3,High
P11405,2020-02-21,2020-08-05,142,166,29,34,13,24,0.11,High
P14539,2020-06-14,2021-03-04,212,263,29,79,4,51,0.17,High
P10665,2020-01-25,2020-10-06,203,255,18,89,10,52,0.14,High
P25155,2021-07-07,2022-04-05,236,272,24,23,1,36,0.47,High
P54017,2024-05-26,2024-09-15,116,112,23,85,3,-4,0.43,High
P15003,2020-07-01,2020-11-30,167,152,7,12,0,-15,-0.04,Low
P46925,2023-09-10,2024-02-15,141,158,14,94,12,17,0.44,High
P36709,2022-09-02,2022-11-29,103,88,20,38,1,-15,-0.07,Low
P59990,2024-12-30,2025-08-15,208,228,16,4,1,20,0.28,High
P49165,2023-12-01,2024-07-23,195,235,29,23,15,40,0.36,High
P21720,2021-03-04,2021-10-12,189,222,25,51,17,33,0.37,High
P36656,2022-08-31,2023-03-02,133,183,16,91,13,50,0.36,High
P29665,2021-12-19,2022-04-11,126,113,13,76,0,-13,-0.06,Low
P40687,2023-01-25,2023-05-01,62,96,5,54,0,34,0.4,High
P47713,2023-10-09,2024-01-31,103,114,16,90,19,11,0.49,High
P53190,2024-04-26,2024-10-24,150,181,20,29,12,31,0.01,High
P18429,2020-11-03,2021-03-10,124,127,17,56,2,3,0.22,High
P42426,2023-03-30,2023-10-24,230,208,8,83,4,-22,-0.07,Low
P21319,2021-02-17,2021-08-23,187,187,17,57,10,0,0.26,High
P25611,2021-07-24,2022-04-16,209,266,14,82,15,57,0.43,High
P53878,2024-05-21,2025-01-05,229,229,8,64,4,0,0.49,High
P46145,2023-08-13,2024-03-23,231,223,13,57,14,-8,0.54,High
P16691,2020-09-01,2021-04-21,184,232,15,31,16,48,0.03,High
P40911,2023-02-02,2023-03-30,76,56,15,78,15,-20,0.1,High
P50217,2024-01-08,2024-06-29,183,173,20,21,7,-10,0.04,Low
P59757,2024-12-22,2025-01-30,67,39,6,99,1,-28,0.12,Medium
P19058,2020-11-26,2021-09-12,235,290,21,57,1,55,0.58,High
P57263,2024-09-22,2025-02-18,154,149,15,74,5,-5,0.18,Medium
P11811,2020-03-07,2020-08-19,178,165,10,31,3,-13,0.2,Medium
P42482,2023-04-01,2023-10-30,238,212,8,74,18,-26,0.06,High
P45260,2023-07-11,2023-10-13,82,94,16,13,6,12,0.36,High
P17035,2020-09-13,2021-01-25,108,134,19,77,4,26,0.41,High
P44405,2023-06-10,2024-01-25,190,229,6,18,3,39,0.54,High
P30460,2022-01-17,2022-10-12,222,268,21,21,8,46,0.58,High
P20873,2021-02-01,2021-07-21,133,170,28,41,1,37,-0.01,High
P35866,2022-08-02,2023-02-22,180,204,19,11,11,24,0.42,High
P33227,2022-04-28,2022-06-22,65,55,19,30,1,-10,-0.01,Low
P42894,2023-04-16,2024-01-25,233,284,19,82,13,51,0.04,High
P15684,2020-07-26,2021-01-21,185,179,7,43,15,-6,0.14,High
P53152,2024-04-24,2024-12-09,206,229,26,28,14,23,0.35,High
P25400,2021-07-16,2022-04-17,231,275,27,30,19,44,-0.09,High
P56793,2024-09-04,2025-01-05,115,123,17,97,10,8,0.12,Medium
P30684,2022-01-25,2022-09-15,204,233,5,5,18,29,0.06,High
P59401,2024-12-09,2025-06-08,179,181,19,87,7,2,0.11,Medium
P31048,2022-02-07,2022-07-23,152,166,24,96,5,14,0.04,Medium
P52737,2024-04-09,2024-07-22,67,104,14,71,19,37,0.53,High
P50054,2024-01-02,2024-05-12,100,131,18,15,1,31,0.47,High
P25669,2021-07-26,2022-04-12,207,260,8,63,13,53,0.44,High
P15398,2020-07-16,2021-01-28,225,196,21,65,10,-29,0.48,High
P23584,2021-05-11,2021-10-21,120,163,8,23,7,43,-0.08,High
P12299,2020-03-24,2020-12-04,217,255,12,8,3,38,0.21,High
P13375,2020-05-03,2021-02-13,231,286,25,31,6,55,0.57,High
P28862,2021-11-19,2022-05-06,181,168,16,71,19,-13,0.02,High
P46600,2023-08-29,2023-09-30,60,32,14,25,2,-28,0.04,Low
P51421,2024-02-21,2024-08-23,205,184,16,20,13,-21,0.03,High
P50132,2024-01-05,2024-05-01,130,117,11,2,10,-13,0.57,High
P59409,2024-12-09,2025-06-14,211,187,9,77,9,-24,-0.05,Low
P34506,2022-06-13,2022-11-15,128,155,28,8,15,27,0.44,High
P16350,2020-08-19,2021-02-15,149,180,7,63,1,31,0.13,High
P22849,2021-04-14,2021-11-25,221,225,16,0,3,4,-0.1,Low
P20005,2020-12-31,2021-03-15,86,74,13,31,14,-12,0.11,High
P26288,2021-08-17,2022-02-21,169,188,20,33,3,19,0.6,High
P42247,2023-03-23,2023-09-19,156,180,21,37,0,24,0.43,High
P28462,2021-11-05,2022-05-20,209,196,29,10,16,-13,0.04,High
P32671,2022-04-07,2022-07-19,70,103,5,71,9,33,0.23,High
P15089,2020-07-04,2020-12-01,136,150,18,29,13,14,0.6,High
P19935,2020-12-28,2021-07-31,205,215,8,66,18,10,0.31,High
P45734,2023-07-29,2024-03-05,178,220,24,66,18,42,0.51,High
P48137,2023-10-24,2024-04-04,146,163,8,15,1,17,0.42,High
P19815,2020-12-24,2021-06-09,185,167,28,74,11,-18,0.2,High
P13875,2020-05-21,2020-11-16,157,179,11,32,4,22,0.41,High
P55232,2024-07-09,2025-02-12,233,218,27,55,11,-15,0.22,High
P59361,2024-12-07,2025-05-17,125,161,13,82,0,36,0.36,High
P33668,2022-05-14,2022-11-14,145,184,10,19,0,39,0.34,High
P11035,2020-02-07,2020-09-04,225,210,5,33,13,-15,0.3,High
P51073,2024-02-09,2024-05-31,74,112,23,55,10,38,0.53,High
P14232,2020-06-03,2021-01-26,221,237,5,59,10,16,0.03,Medium
P27396,2021-09-27,2022-01-13,76,108,9,0,15,32,0.11,High
P10891,2020-02-02,2020-08-21,170,201,9,65,18,31,0.13,High
P49792,2023-12-24,2024-02-14,64,52,12,59,6,-12,0.1,Low
P45781,2023-07-30,2023-11-07,115,100,8,14,8,-15,0.4,High
P21337,2021-02-18,2021-07-23,184,155,20,6,17,-29,0.21,High
P22949,2021-04-17,2021-08-23,158,128,11,31,15,-30,0.18,High
P52142,2024-03-19,2024-06-23,122,96,18,15,2,-26,0.36,High
P43110,2023-04-24,2023-08-15,70,113,13,82,8,43,0.0,High
P35252,2022-07-11,2023-01-24,210,197,10,91,9,-13,0.43,High
P13159,2020-04-25,2020-09-07,145,135,26,49,5,-10,0.31,High
P29601,2021-12-16,2022-08-02,180,229,26,43,7,49,0.4,High
P15646,2020-07-25,2020-10-02,84,69,6,46,14,-15,0.08,High
P10761,2020-01-28,2020-08-15,201,200,10,35,15,-1,0.44,High
P16203,2020-08-14,2020-11-21,81,99,9,83,5,18,0.31,High
P18494,2020-11-06,2021-08-12,228,279,5,11,2,51,0.28,High
P47053,2023-09-15,2024-05-11,184,239,24,91,14,55,0.57,High
P29859,2021-12-26,2022-07-24,212,210,14,52,14,-2,-0.06,High
P26253,2021-08-16,2021-11-18,112,94,7,23,4,-18,0.27,High
P47792,2023-10-12,2024-03-21,154,161,21,78,4,7,0.37,High
P36502,2022-08-25,2023-02-24,147,183,29,18,4,36,0.35,High
P52439,2024-03-29,2024-10-14,219,199,22,84,15,-20,0.38,High
P53590,2024-05-10,2025-01-06,228,241,14,64,13,13,0.41,High
P27010,2021-09-13,2022-03-11,193,179,27,5,6,-14,0.43,High
P19009,2020-11-25,2021-05-10,158,166,22,74,1,8,0.56,High
P46314,2023-08-19,2024-03-06,153,200,5,77,8,47,0.37,High
P40163,2023-01-06,2023-04-06,112,90,15,1,14,-22,-0.1,High
P47247,2023-09-22,2024-04-09,190,200,26,62,5,10,0.42,High
P40529,2023-01-19,2023-05-23,116,124,10,90,6,8,0.26,High
P49350,2023-12-08,2024-03-05,102,88,15,53,6,-14,0.18,Medium
P13590,2020-05-11,2020-12-21,173,224,24,63,18,51,-0.06,High
P50459,2024-01-17,2024-05-28,110,132,27,17,19,22,0.31,High
P47205,2023-09-20,2024-05-21,219,244,26,40,16,25,0.57,High
P21519,2021-02-24,2021-05-12,93,77,15,35,18,-16,0.57,High
P11962,2020-03-12,2020-06-18,67,98,11,28,14,31,0.55,High
P36785,2022-09-05,2023-03-30,170,206,17,93,13,36,0.13,High
P10553,2020-01-21,2020-07-28,159,189,10,29,16,30,0.57,High
P22508,2021-04-01,2021-06-24,85,84,29,26,15,-1,0.58,High
P23264,2021-04-29,2022-01-07,199,253,26,46,1,54,-0.07,High
P39645,2022-12-18,2023-07-10,216,204,23,48,16,-12,-0.03,High
P55875,2024-08-02,2024-12-02,144,122,25,45,1,-22,-0.09,Low
P50637,2024-01-24,2024-08-13,152,202,22,97,5,50,0.59,High
P45703,2023-07-27,2024-02-27,211,215,17,73,11,4,0.41,High
P49956,2023-12-30,2024-08-18,208,232,21,40,2,24,0.48,High
P35100,2022-07-05,2023-02-04,180,214,7,15,13,34,-0.04,High
P57932,2024-10-16,2025-02-08,100,115,6,59,14,15,0.43,High
P28737,2021-11-15,2022-02-25,125,102,12,77,3,-23,0.46,High
P40246,2023-01-09,2023-07-14,146,186,8,18,1,40,0.52,High
P38435,2022-11-04,2023-02-09,85,97,17,45,1,12,0.5,High
P32898,2022-04-16,2022-09-25,116,162,24,98,4,46,0.14,High
P15933,2020-08-04,2020-12-16,101,134,15,51,13,33,0.1,High
P19454,2020-12-11,2021-02-27,101,78,17,88,2,-23,0.58,High
P44006,2023-05-26,2023-09-26,140,123,29,49,18,-17,-0.1,High
P26043,2021-08-08,2022-02-26,214,202,14,48,17,-12,0.23,High
P50760,2024-01-28,2024-10-23,214,269,25,95,1,55,0.05,High
P18979,2020-11-23,2021-08-08,200,258,14,7,18,58,0.26,High
P25839,2021-08-01,2021-11-19,77,110,25,48,14,33,0.26,High
P20834,2021-01-30,2021-05-28,140,118,18,87,14,-22,0.44,High
P44445,2023-06-11,2024-01-19,218,222,24,2,18,4,0.01,High
P15580,2020-07-22,2020-12-10,113,141,20,80,13,28,0.23,High
P37994,2022-10-19,2022-12-13,82,55,15,37,9,-27,0.22,High
P46467,2023-08-24,2024-01-09,95,138,7,48,18,43,0.52,High
P16634,2020-08-30,2020-11-06,97,68,23,77,11,-29,0.08,High
P26006,2021-08-07,2022-03-05,172,210,26,35,13,38,0.5,High
P11131,2020-02-11,2020-05-16,70,95,21,46,8,25,-0.02,Medium
P34962,2022-06-30,2023-02-22,239,237,12,70,3,-2,0.08,Low
P54242,2024-06-03,2024-12-21,161,201,16,48,11,40,0.2,High
P13269,2020-04-29,2020-08-15,110,108,9,96,14,-2,-0.04,High
P24824,2021-06-25,2022-01-18,234,207,5,10,5,-27,0.23,High
P18759,2020-11-15,2021-03-26,116,131,18,57,9,15,0.33,High
P39650,2022-12-18,2023-09-18,228,274,14,1,19,46,0.36,High
P39405,2022-12-09,2023-04-06,67,118,12,37,16,51,0.07,High
P32549,2022-04-03,2022-08-23,160,142,23,53,8,-18,-0.01,Low
P33585,2022-05-11,2022-10-13,184,155,6,10,17,-29,-0.08,High
P28334,2021-10-31,2022-07-04,205,246,8,88,4,41,0.01,High
P32648,2022-04-07,2022-07-25,93,109,21,89,2,16,0.46,High
P18099,2020-10-22,2021-07-28,223,279,10,27,4,56,0.07,High
P44111,2023-05-30,2024-01-18,185,233,16,41,5,48,0.54,High
P43535,2023-05-09,2023-12-16,204,221,28,39,9,17,0.4,High
P37016,2022-09-13,2023-06-08,223,268,19,67,18,45,0.01,High
P28391,2021-11-02,2022-06-18,179,228,20,24,13,49,0.04,High
P57691,2024-10-07,2025-04-11,189,186,16,80,9,-3,0.44,High
P55021,2024-07-02,2024-11-23,106,144,23,46,9,38,0.52,High
P13044,2020-04-21,2021-01-25,222,279,26,99,9,57,0.51,High
P56472,2024-08-24,2025-03-18,211,206,13,76,0,-5,0.36,High
P17074,2020-09-15,2021-06-14,239,272,11,77,0,33,-0.09,High
P31171,2022-02-12,2022-06-28,163,136,15,82,18,-27,0.29,High
P39870,2022-12-26,2023-04-18,122,113,14,12,9,-9,0.18,Medium
P24197,2021-06-02,2021-10-19,168,139,20,50,12,-29,0.17,High
P25388,2021-07-15,2021-11-09,144,117,19,57,7,-27,0.13,Medium
P22608,2021-04-05,2021-07-03,119,89,11,55,17,-30,-0.06,High
P20181,2021-01-06,2021-03-29,60,82,26,63,17,22,0.6,High
P19777,2020-12-23,2021-06-16,169,175,22,1,17,6,0.51,High
P12307,2020-03-25,2020-10-05,195,194,22,31,4,-1,0.23,High
P10976,2020-02-05,2020-09-04,189,212,18,35,19,23,-0.07,High
P13292,2020-04-30,2020-10-29,149,182,20,77,1,33,-0.05,High
P39735,2022-12-21,2023-06-15,180,176,22,11,18,-4,-0.09,High
P44313,2023-06-07,2023-10-30,91,145,8,71,15,54,0.02,High
P21400,2021-02-20,2021-05-24,122,93,27,60,7,-29,0.03,Low
P12308,2020-03-25,2020-05-19,62,55,13,81,13,-7,0.02,High
P48973,2023-11-24,2024-04-24,153,152,26,63,9,-1,-0.02,Low
