project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P52709,2024-04-08,2024-09-15,164,160,11,72,11,-4,0.5,High
P40950,2023-02-04,2023-09-28,199,236,27,14,1,37,0.22,High
P35601,2022-07-23,2023-03-27,195,247,14,78,16,52,0.11,High
P50587,2024-01-22,2024-05-25,75,124,25,85,10,49,0.59,High
P25486,2021-07-19,2022-03-31,236,255,21,71,4,19,0.19,Medium
P31494,2022-02-23,2022-07-15,138,142,7,43,17,4,0.38,High
P58620,2024-11-10,2025-01-13,91,64,25,92,3,-27,0.12,Medium
P57262,2024-09-22,2025-03-10,161,169,15,81,14,8,0.45,High
P24563,2021-06-15,2021-10-10,136,117,28,75,16,-19,0.21,High
P41905,2023-03-11,2023-08-14,179,156,6,90,16,-23,0.18,High
P26978,2021-09-12,2022-04-08,226,208,6,81,7,-18,0.34,High
P54881,2024-06-27,2024-11-04,79,130,5,35,16,51,0.15,High
P16640,2020-08-30,2021-03-30,160,212,26,11,8,52,0.59,High
P14512,2020-06-13,2021-01-20,180,221,21,32,1,41,0.4,High
P39669,2022-12-19,2023-06-06,177,169,9,65,5,-8,0.22,High
P42977,2023-04-19,2023-12-12,220,237,8,98,6,17,0.03,Medium
P40214,2023-01-08,2023-10-31,238,296,29,91,18,58,0.03,High
P33342,2022-05-02,2022-09-26,102,147,28,38,10,45,0.15,High
P36956,2022-09-11,2022-12-13,95,93,23,53,13,-2,-0.02,High
P19474,2020-12-11,2021-04-24,93,134,13,83,18,41,0.11,High
P27374,2021-09-26,2022-06-07,211,254,10,14,19,43,0.2,High
P31746,2022-03-05,2022-08-18,134,166,27,44,4,32,0.18,High
P41842,2023-03-08,2023-08-19,170,164,24,48,7,-6,-0.07,Low
P53405,2024-05-04,2025-01-04,230,245,12,51,10,15,-0.06,Medium
P56009,2024-08-07,2025-02-22,165,199,29,92,1,34,0.1,High
P42630,2023-04-06,2023-10-17,211,194,7,66,6,-17,0.03,Low
P39554,2022-12-15,2023-06-13,160,180,21,9,9,20,0.55,High
P52950,2024-04-17,2024-09-11,158,147,5,99,18,-11,0.11,High
P29575,2021-12-15,2022-04-30,108,136,26,30,1,28,0.53,High
P40306,2023-01-11,2023-05-20,88,129,10,13,12,41,0.21,High
P13541,2020-05-09,2021-01-11,210,247,27,11,6,37,0.26,High
P56107,2024-08-10,2025-04-05,200,238,19,99,18,38,-0.1,High
P32991,2022-04-19,2022-10-04,163,168,16,65,0,5,0.08,Low
P29941,2021-12-29,2022-04-28,67,120,15,60,1,53,0.37,High
P37535,2022-10-02,2023-01-08,111,98,7,69,12,-13,-0.02,High
P46584,2023-08-29,2024-06-05,223,281,12,62,19,58,0.52,High
P12546,2020-04-02,2020-08-01,110,121,17,86,14,11,-0.02,High
P20928,2021-02-03,2021-09-08,166,217,18,99,3,51,0.52,High
P19916,2020-12-28,2021-06-13,190,167,11,42,3,-23,0.31,High
P10242,2020-01-09,2020-07-26,203,199,5,88,7,-4,0.27,High
P42610,2023-04-05,2023-11-27,192,236,19,28,1,44,0.31,High
P40260,2023-01-10,2023-04-10,83,90,22,44,9,7,0.33,High
P17280,2020-09-22,2021-03-20,186,179,21,18,3,-7,0.17,Medium
P58220,2024-10-27,2025-06-14,186,230,22,35,16,44,-0.07,High
P38392,2022-11-02,2023-04-17,151,166,15,38,13,15,-0.01,High
P26607,2021-08-29,2022-04-19,227,233,29,35,18,6,0.38,High
P20395,2021-01-14,2021-05-09,76,115,24,31,16,39,0.18,High
P54751,2024-06-22,2024-11-20,94,151,21,44,18,57,0.08,High
P44100,2023-05-30,2023-12-09,208,193,11,10,12,-15,0.48,High
P49721,2023-12-21,2024-05-03,162,134,18,36,1,-28,-0.07,Low
P54387,2024-06-09,2024-08-19,60,71,7,98,0,11,0.33,High
P43625,2023-05-13,2023-11-17,178,188,24,67,3,10,0.39,High
P58512,2024-11-06,2025-03-02,87,116,27,91,4,29,0.59,High
P33492,2022-05-07,2022-08-25,113,110,10,2,11,-3,0.32,High
P50221,2024-01-08,2024-04-06,78,89,18,94,1,11,0.42,High
P53582,2024-05-10,2024-07-03,80,54,6,28,4,-26,0.04,Low
P44290,2023-06-06,2023-12-25,168,202,20,98,18,34,0.33,High
P56313,2024-08-18,2025-01-10,150,145,23,8,11,-5,0.36,High
P57160,2024-09-18,2025-03-29,197,192,21,58,4,-5,0.13,Medium
P15087,2020-07-04,2021-03-04,207,243,8,47,7,36,0.09,High
P29470,2021-12-12,2022-08-04,220,235,19,37,7,15,0.02,Medium
P49231,2023-12-03,2024-04-30,100,149,26,89,15,49,0.12,High
P47909,2023-10-16,2024-02-01,124,108,24,79,2,-16,-0.01,Low
P10930,2020-02-03,2020-05-26,63,113,25,90,16,50,0.35,High
P30383,2022-01-14,2022-04-03,82,79,14,13,19,-3,0.21,High
P58457,2024-11-04,2025-04-27,145,174,21,41,16,29,0.05,High
P51145,2024-02-11,2024-08-28,158,199,10,15,6,41,0.27,High
P53435,2024-05-05,2024-09-07,97,125,21,56,19,28,0.32,High
P46965,2023-09-11,2024-01-10,146,121,29,35,1,-25,0.41,High
P48722,2023-11-15,2024-01-27,67,73,11,51,13,6,0.07,High
P23326,2021-05-01,2021-12-28,192,241,9,12,4,49,0.06,High
P39445,2022-12-11,2023-06-28,143,199,13,11,14,56,0.4,High
P36962,2022-09-11,2023-01-31,150,142,13,51,5,-8,0.33,High
P12480,2020-03-31,2020-10-10,198,193,6,40,10,-5,0.24,High
P21858,2021-03-09,2021-08-08,168,152,23,19,12,-16,-0.09,High
P25054,2021-07-03,2022-03-18,214,258,11,21,19,44,0.49,High
P28337,2021-10-31,2022-01-03,61,64,9,20,18,3,0.27,High
P42806,2023-04-13,2023-12-04,225,235,15,93,5,10,0.44,High
P53141,2024-04-24,2024-11-11,213,201,18,5,10,-12,-0.1,Low
P41556,2023-02-26,2023-09-08,145,194,13,18,17,49,0.02,High
P57016,2024-09-13,2025-03-07,141,175,25,26,6,34,-0.09,High
P32246,2022-03-23,2022-06-25,78,94,20,50,14,16,0.33,High
P41608,2023-02-28,2023-07-13,156,135,21,64,15,-21,0.53,High
P21598,2021-02-27,2021-09-20,224,205,21,54,0,-19,0.42,High
P47817,2023-10-13,2024-03-17,97,156,14,47,6,59,0.45,High
P27891,2021-10-15,2022-05-18,205,215,19,30,9,10,-0.09,Low
P14610,2020-06-17,2020-11-24,131,160,24,23,18,29,0.13,High
P59584,2024-12-15,2025-04-11,147,117,15,74,1,-30,-0.09,Low
P48810,2023-11-18,2024-06-09,162,204,26,47,14,42,0.28,High
P28889,2021-11-20,2022-04-19,112,150,15,95,11,38,0.3,High
P57683,2024-10-07,2025-02-15,116,131,23,78,17,15,0.23,High
P26080,2021-08-10,2022-04-09,220,242,5,7,14,22,-0.08,High
P30039,2022-01-01,2022-06-10,102,160,26,52,1,58,0.59,High
P20841,2021-01-30,2021-05-03,69,93,11,32,1,24,0.49,High
P26907,2021-09-09,2022-05-28,230,261,26,91,6,31,0.45,High
P35701,2022-07-27,2023-03-19,217,235,22,71,0,18,0.16,Medium
P29709,2021-12-20,2022-04-28,99,129,16,17,5,30,0.0,Medium
P42752,2023-04-11,2023-07-02,108,82,13,83,6,-26,0.44,High
P43240,2023-04-28,2023-09-09,85,134,26,49,6,49,0.49,High
P31805,2022-03-07,2022-08-02,143,148,9,34,3,5,0.11,Medium
P23184,2021-04-26,2021-07-12,75,77,7,30,0,2,0.51,High
P45514,2023-07-20,2023-10-03,83,75,9,39,11,-8,0.58,High
P27877,2021-10-14,2022-05-06,172,204,23,86,17,32,0.35,High
P33721,2022-05-16,2022-11-05,114,173,15,25,8,59,0.07,High
P46712,2023-09-02,2024-02-19,146,170,29,77,11,24,0.51,High
P27976,2021-10-18,2022-05-01,202,195,10,95,10,-7,0.22,High
P33333,2022-05-02,2022-09-23,97,144,14,15,2,47,0.35,High
P46681,2023-09-01,2023-12-26,115,116,16,36,7,1,0.26,High
P13236,2020-04-28,2021-01-02,227,249,9,26,12,22,-0.08,High
P42085,2023-03-17,2023-09-25,138,192,12,17,5,54,0.03,High
P30661,2022-01-24,2022-05-28,135,124,14,64,6,-11,0.48,High
P36185,2022-08-14,2023-05-10,213,269,19,70,3,56,0.58,High
P56279,2024-08-17,2024-10-22,60,66,8,22,12,6,0.48,High
P35215,2022-07-09,2022-10-28,109,111,14,82,13,2,-0.01,High
P49042,2023-11-26,2024-02-11,88,77,10,50,1,-11,0.39,High
P38770,2022-11-16,2023-04-15,175,150,7,98,9,-25,0.53,High
P33185,2022-04-26,2022-08-17,98,113,9,82,9,15,0.55,High
P26050,2021-08-09,2021-10-24,71,76,13,50,18,5,0.01,High
P13669,2020-05-13,2020-09-07,82,117,8,33,11,35,0.22,High
P59719,2024-12-20,2025-07-21,161,213,11,25,3,52,0.11,High
P42368,2023-03-28,2023-11-10,234,227,20,7,7,-7,0.13,Medium
P30957,2022-02-04,2022-08-30,236,207,7,41,0,-29,0.55,High
P26496,2021-08-25,2022-04-18,228,236,22,46,7,8,0.32,High
P46263,2023-08-17,2023-12-17,96,122,5,96,3,26,0.53,High
P13084,2020-04-22,2020-11-02,202,194,28,34,5,-8,0.35,High
P24819,2021-06-25,2021-11-27,155,155,9,32,17,0,0.34,High
P41440,2023-02-22,2023-07-09,87,137,28,88,5,50,0.17,High
P42374,2023-03-28,2023-08-30,112,155,17,19,0,43,0.32,High
P14114,2020-05-30,2020-12-29,236,213,8,51,0,-23,-0.08,Low
P50044,2024-01-02,2024-03-04,82,62,15,92,17,-20,0.3,High
P41238,2023-02-14,2023-04-19,61,64,5,29,14,3,-0.05,High
P30241,2022-01-09,2022-05-25,102,136,25,27,13,34,0.34,High
P51807,2024-03-06,2024-06-24,65,110,22,45,10,45,0.36,High
P18372,2020-11-01,2021-03-29,93,148,9,30,14,55,0.5,High
P18968,2020-11-23,2021-04-14,121,142,25,52,9,21,0.32,High
P57161,2024-09-18,2025-04-19,165,213,9,99,9,48,0.38,High
P38639,2022-11-11,2023-02-08,115,89,13,10,15,-26,0.2,High
P41062,2023-02-08,2023-07-05,114,147,28,11,19,33,0.23,High
P54434,2024-06-10,2024-11-11,161,154,27,98,0,-7,0.24,High
P23865,2021-05-21,2021-09-30,143,132,19,99,4,-11,0.07,Low
P21171,2021-02-11,2021-07-22,110,161,11,41,18,51,0.08,High
P19297,2020-12-05,2021-05-02,150,148,7,24,19,-2,0.07,High
P38065,2022-10-21,2023-06-30,197,252,9,39,5,55,0.3,High
P51342,2024-02-18,2024-08-21,132,185,15,76,6,53,0.46,High
P52454,2024-03-30,2024-05-14,65,45,28,67,5,-20,0.47,High
P47281,2023-09-23,2024-04-02,186,192,16,40,12,6,0.56,High
P58456,2024-11-04,2025-02-25,90,113,7,3,17,23,0.34,High
P35188,2022-07-08,2022-11-05,139,120,8,76,13,-19,0.16,High
P40252,2023-01-09,2023-07-31,216,203,10,37,9,-13,0.32,High
P36700,2022-09-02,2023-01-02,72,122,18,6,11,50,0.23,High
P24439,2021-06-11,2022-02-01,198,235,21,4,12,37,-0.02,High
P52781,2024-04-11,2024-10-09,189,181,25,53,4,-8,0.29,High
P34468,2022-06-12,2022-10-31,152,141,27,66,18,-11,0.3,High
P47291,2023-09-23,2023-11-26,74,64,14,31,13,-10,0.47,High
P15994,2020-08-06,2020-11-19,134,105,25,6,12,-29,0.22,High
P43333,2023-05-02,2024-01-31,217,274,12,69,14,57,0.46,High
P15799,2020-07-30,2020-10-28,116,90,24,75,14,-26,0.09,High
P54439,2024-06-10,2024-10-31,140,143,14,62,17,3,0.05,High
P45233,2023-07-10,2023-09-03,70,55,22,73,16,-15,0.37,High
P26949,2021-09-10,2022-03-05,144,176,15,57,6,32,0.03,High
P23568,2021-05-10,2021-12-13,169,217,20,14,4,48,-0.08,High
P55359,2024-07-14,2024-11-13,120,122,19,15,8,2,0.43,High
P57318,2024-09-24,2025-04-19,151,207,28,27,0,56,0.13,High
P45687,2023-07-27,2023-11-23,107,119,17,13,9,12,0.35,High
P51246,2024-02-15,2024-09-04,204,202,28,49,6,-2,0.31,High
P43618,2023-05-12,2023-11-02,193,174,25,90,1,-19,0.04,Low
P49129,2023-11-30,2024-01-19,60,50,23,24,6,-10,0.28,High
P51746,2024-03-04,2024-07-28,87,146,26,16,14,59,0.22,High
P54405,2024-06-09,2024-10-19,98,132,9,81,15,34,0.14,High
P32296,2022-03-25,2022-12-11,213,261,25,21,10,48,0.43,High
P40707,2023-01-26,2023-06-29,113,154,17,99,4,41,0.14,High
P31838,2022-03-08,2022-08-12,154,157,28,48,13,3,0.26,High
P58181,2024-10-25,2025-07-11,218,259,9,73,1,41,0.58,High
P40677,2023-01-25,2023-11-04,231,283,12,84,12,52,0.5,High
P32405,2022-03-29,2022-08-28,165,152,10,98,19,-13,0.32,High
P51986,2024-03-13,2024-06-21,65,100,26,84,10,35,0.22,High
P24727,2021-06-21,2021-12-10,154,172,29,67,19,18,0.36,High
P56834,2024-09-06,2024-11-23,108,78,22,64,17,-30,0.0,High
P17553,2020-10-02,2021-02-25,140,146,8,30,3,6,0.08,Low
P30491,2022-01-18,2022-06-15,150,148,11,24,6,-2,-0.06,Low
P13480,2020-05-07,2021-02-17,233,286,9,40,4,53,0.56,High
P39849,2022-12-26,2023-02-11,63,47,9,48,7,-16,0.21,High
P11680,2020-03-02,2020-07-14,138,134,13,82,9,-4,0.07,Low
P53094,2024-04-22,2024-09-14,152,145,6,31,1,-7,0.31,High
P41363,2023-02-19,2023-08-16,194,178,12,50,4,-16,0.1,Low
P33958,2022-05-24,2022-10-25,114,154,18,9,17,40,0.57,High
P37171,2022-09-19,2023-03-08,161,170,29,12,10,9,-0.07,Low
P17186,2020-09-19,2021-02-11,97,145,5,26,7,48,-0.01,High
P17556,2020-10-02,2021-03-15,194,164,22,62,6,-30,0.02,Low
P50686,2024-01-25,2024-09-12,233,231,29,51,1,-2,0.14,Medium
P50842,2024-01-31,2024-09-24,232,237,6,23,18,5,0.48,High
P28743,2021-11-15,2022-01-08,75,54,27,3,1,-21,0.02,Low
P25927,2021-08-04,2021-12-19,95,137,7,56,1,42,0.05,High
P40383,2023-01-14,2023-07-08,196,175,26,68,19,-21,0.08,High
P32481,2022-04-01,2022-07-30,120,120,22,84,3,0,0.23,High
P54836,2024-06-25,2024-11-04,96,132,5,28,9,36,0.06,High
P20962,2021-02-04,2021-05-15,97,100,22,85,4,3,0.08,Low
P20368,2021-01-13,2021-07-31,148,199,25,68,2,51,0.21,High
P13518,2020-05-08,2021-01-19,232,256,16,26,14,24,0.14,High
P54979,2024-06-30,2024-08-07,65,38,13,36,1,-27,0.3,High
P37132,2022-09-17,2023-04-03,191,198,14,27,11,7,0.43,High
P46432,2023-08-23,2023-12-17,112,116,21,60,19,4,0.37,High
P42914,2023-04-17,2023-09-08,111,144,16,58,16,33,0.42,High
P32473,2022-03-31,2022-10-17,161,200,25,36,11,39,0.22,High
P49040,2023-11-26,2024-06-14,171,201,13,79,0,30,0.14,Medium
P28979,2021-11-24,2022-03-03,112,99,26,32,6,-13,0.36,High
P23836,2021-05-20,2021-11-12,162,176,17,73,9,14,0.37,High
P44163,2023-06-01,2023-10-24,110,145,10,0,15,35,0.53,High
P36140,2022-08-12,2023-01-15,106,156,10,80,5,50,0.49,High
P14217,2020-06-03,2020-09-07,74,96,22,87,3,22,0.41,High
P21985,2021-03-13,2021-12-16,221,278,16,14,11,57,0.33,High
P13097,2020-04-23,2020-12-29,210,250,7,60,7,40,0.3,High
P42104,2023-03-18,2023-10-06,232,202,9,36,14,-30,0.39,High
P36304,2022-08-18,2023-04-16,217,241,8,2,18,24,0.3,High
P52161,2024-03-19,2024-12-02,208,258,12,77,16,50,0.58,High
P57545,2024-10-02,2025-05-13,200,223,5,0,4,23,0.05,Medium
P22642,2021-04-06,2021-06-08,66,63,29,3,9,-3,0.48,High
P34121,2022-05-30,2022-08-21,107,83,8,10,11,-24,0.12,High
P44415,2023-06-10,2023-12-19,196,192,27,24,9,-4,0.49,High
P13040,2020-04-21,2020-09-12,89,144,18,76,8,55,0.04,High
P38890,2022-11-21,2023-07-10,205,231,16,5,6,26,-0.05,Medium
P11930,2020-03-11,2020-09-22,184,195,23,69,4,11,0.52,High
P51516,2024-02-25,2024-08-20,145,177,17,93,9,32,-0.09,High
P12171,2020-03-20,2020-06-30,101,102,28,28,14,1,0.15,High
P20843,2021-01-30,2021-06-01,96,122,7,79,14,26,0.33,High
P52302,2024-03-24,2024-07-16,137,114,8,80,19,-23,0.47,High
P12915,2020-04-16,2020-10-19,158,186,12,0,2,28,0.39,High
P32226,2022-03-22,2022-08-12,133,143,24,51,6,10,0.32,High
P15425,2020-07-17,2021-02-02,205,200,10,83,15,-5,0.11,High
P40398,2023-01-15,2023-09-04,178,232,13,97,1,54,0.05,High
P46253,2023-08-16,2024-03-18,198,215,14,64,6,17,0.59,High
P54129,2024-05-30,2024-09-02,85,95,10,27,17,10,0.16,High
P40942,2023-02-04,2023-07-27,164,173,14,20,2,9,0.33,High
P28640,2021-11-11,2022-08-07,222,269,14,59,17,47,0.59,High
P28641,2021-11-11,2022-01-15,78,65,28,10,14,-13,0.15,High
P18086,2020-10-22,2021-03-22,139,151,23,68,9,12,0.56,High
P26290,2021-08-17,2022-02-17,126,184,27,50,1,58,0.43,High
P38571,2022-11-09,2023-07-18,199,251,19,48,17,52,0.59,High
P51604,2024-02-28,2024-07-24,166,147,18,92,12,-19,0.56,High
P54257,2024-06-04,2024-11-10,149,159,8,74,4,10,0.54,High
P31896,2022-03-10,2022-06-30,121,112,18,95,5,-9,0.16,Medium
P33265,2022-04-29,2022-10-08,141,162,19,88,9,21,0.24,High
P21147,2021-02-11,2021-09-23,222,224,21,2,1,2,0.28,High
P37382,2022-09-27,2023-01-31,153,126,28,30,18,-27,0.58,High
P53569,2024-05-10,2024-12-15,214,219,6,29,4,5,-0.07,Low
P52586,2024-04-04,2024-09-08,125,157,6,0,3,32,0.04,High
P11646,2020-03-01,2020-10-14,222,227,29,0,13,5,0.42,High
P29033,2021-11-26,2022-06-06,219,192,11,2,8,-27,0.59,High
P37501,2022-10-01,2023-01-14,122,105,5,99,14,-17,0.52,High
P47911,2023-10-16,2024-06-03,213,231,29,92,12,18,0.39,High
P51547,2024-02-26,2024-05-24,88,88,16,54,17,0,0.16,High
P36057,2022-08-09,2023-02-26,190,201,27,88,19,11,0.12,High
P13134,2020-04-24,2020-06-20,78,57,8,7,17,-21,0.35,High
P46099,2023-08-11,2024-03-25,206,227,5,35,12,21,0.28,High
P44768,2023-06-23,2024-04-02,231,284,12,71,14,53,0.1,High
P19431,2020-12-10,2021-03-17,83,97,5,34,6,14,0.11,Medium
P48074,2023-10-22,2024-04-27,139,188,7,3,19,49,0.26,High
P59820,2024-12-24,2025-06-13,197,171,13,90,19,-26,0.25,High
P57285,2024-09-22,2024-11-22,68,61,7,93,7,-7,0.5,High
P44440,2023-06-11,2024-01-06,229,209,19,57,13,-20,0.57,High
P41756,2023-03-05,2023-08-22,175,170,9,53,5,-5,-0.03,Low
P58606,2024-11-10,2025-05-12,207,183,12,27,13,-24,-0.09,High
P25572,2021-07-22,2022-01-01,190,163,20,18,14,-27,0.01,High
P16519,2020-08-26,2021-02-28,139,186,9,58,2,47,0.13,High
P24954,2021-06-30,2021-11-02,138,125,9,36,4,-13,0.54,High
P16590,2020-08-28,2020-11-14,62,78,22,98,19,16,0.44,High
P24953,2021-06-30,2021-12-25,196,178,12,57,12,-18,0.15,High
P32654,2022-04-07,2022-07-23,93,107,21,60,17,14,0.56,High
P31199,2022-02-13,2022-10-31,223,260,14,39,15,37,0.3,High
P24009,2021-05-26,2021-07-10,68,45,25,91,14,-23,0.17,High
P57404,2024-09-27,2024-12-10,66,74,21,87,17,8,0.11,High
P55628,2024-07-24,2024-09-11,79,49,22,13,18,-30,0.37,High
P37621,2022-10-05,2023-05-07,214,214,25,37,17,0,-0.09,High
P14532,2020-06-14,2021-01-13,212,213,9,54,11,1,0.07,High
P11303,2020-02-17,2020-06-10,84,114,25,7,14,30,0.32,High
P30490,2022-01-18,2022-05-22,78,124,20,4,11,46,0.34,High
P15204,2020-07-09,2020-12-26,157,170,29,6,3,13,0.4,High
P19418,2020-12-09,2021-04-16,81,128,25,4,12,47,-0.02,High
P28119,2021-10-23,2021-12-20,64,58,18,25,10,-6,0.57,High
P46189,2023-08-14,2024-02-17,129,187,18,24,10,58,0.46,High
P16896,2020-09-08,2020-11-20,91,73,20,32,7,-18,0.17,Medium
P14301,2020-06-06,2020-10-19,138,135,22,15,19,-3,-0.0,High
P57756,2024-10-10,2025-03-01,156,142,7,75,7,-14,0.09,Low
P22758,2021-04-10,2021-09-11,140,154,15,26,4,14,0.3,High
P51214,2024-02-14,2024-08-15,207,183,13,2,16,-24,0.08,High
P56732,2024-09-02,2025-02-11,167,162,11,88,6,-5,0.39,High
P24662,2021-06-19,2021-11-08,85,142,18,77,2,57,0.49,High
P25745,2021-07-29,2022-01-12,145,167,23,15,6,22,0.24,High
P12813,2020-04-12,2020-11-13,211,215,22,99,14,4,0.2,High
P34408,2022-06-10,2022-12-28,164,201,16,29,15,37,-0.07,High
P16830,2020-09-06,2021-02-21,193,168,25,93,2,-25,0.34,High
P35753,2022-07-29,2022-11-19,89,113,20,88,16,24,-0.05,High
P44770,2023-06-23,2023-10-22,62,121,16,67,13,59,0.38,High
P55553,2024-07-21,2024-11-23,153,125,16,23,13,-28,0.59,High
P40347,2023-01-13,2023-04-29,76,106,17,84,8,30,0.49,High
P40332,2023-01-12,2023-07-18,135,187,13,5,2,52,0.07,High
P22361,2021-03-27,2021-11-14,218,232,23,5,5,14,0.23,High
P56542,2024-08-26,2024-12-25,66,121,26,49,13,55,0.14,High
P55774,2024-07-29,2024-10-31,86,94,13,71,12,8,0.59,High
P30410,2022-01-15,2022-09-02,226,230,25,61,14,4,0.25,High
P11788,2020-03-06,2020-09-08,145,186,9,81,15,41,0.03,High
P30201,2022-01-07,2022-07-25,174,199,10,32,0,25,0.59,High
P13683,2020-05-14,2020-12-01,211,201,5,90,7,-10,0.48,High
P29471,2021-12-12,2022-05-07,146,146,19,14,0,0,-0.05,Low
P47864,2023-10-14,2024-02-28,142,137,8,71,6,-5,0.11,Medium
P39478,2022-12-12,2023-07-04,184,204,20,33,0,20,-0.08,Medium
P10719,2020-01-27,2020-07-30,188,185,18,55,9,-3,0.19,Medium
P50556,2024-01-21,2024-06-06,123,137,19,22,11,14,0.28,High
P12846,2020-04-13,2020-12-15,202,246,15,41,16,44,0.23,High
P39619,2022-12-17,2023-09-07,234,264,11,56,6,30,0.58,High
P33809,2022-05-19,2022-12-23,197,218,16,3,2,21,0.33,High
P16417,2020-08-22,2020-11-19,90,89,27,27,9,-1,0.38,High
P47409,2023-09-28,2024-02-03,124,128,15,7,7,4,0.35,High
P10989,2020-02-06,2020-07-19,154,164,14,79,8,10,0.09,Low
P42995,2023-04-20,2023-10-16,164,179,18,72,2,15,0.04,Medium
P37914,2022-10-16,2023-04-10,199,176,28,42,9,-23,0.04,Low
P46272,2023-08-17,2023-12-19,154,124,10,52,18,-30,-0.04,High
P17217,2020-09-20,2021-01-14,90,116,8,0,15,26,0.27,High
P37336,2022-09-25,2022-12-27,108,93,10,39,2,-15,0.29,High
P52370,2024-03-27,2024-07-04,67,99,28,29,0,32,0.32,High
P28215,2021-10-27,2022-04-26,131,181,29,70,7,50,0.51,High
P59076,2024-11-27,2025-07-18,236,233,6,93,12,-3,0.19,High
P15340,2020-07-14,2020-12-10,150,149,26,5,0,-1,0.31,High
P33221,2022-04-28,2022-11-11,143,197,21,36,13,54,-0.0,High
P57350,2024-09-25,2025-03-21,163,177,11,59,0,14,0.03,Medium
P56928,2024-09-09,2025-03-24,188,196,17,23,14,8,0.03,High
P35275,2022-07-12,2023-04-14,221,276,21,5,14,55,0.25,High
P42118,2023-03-18,2023-08-22,99,157,18,25,1,58,-0.04,High
P34855,2022-06-26,2023-02-08,209,227,12,56,6,18,0.25,High
P14552,2020-06-15,2020-11-26,139,164,18,18,16,25,0.53,High
P48616,2023-11-11,2024-05-21,200,192,15,12,3,-8,-0.05,Low
P25816,2021-07-31,2022-04-17,218,260,24,4,8,42,0.11,High
P54508,2024-06-13,2024-11-02,146,142,24,73,15,-4,0.55,High
P22103,2021-03-18,2021-08-09,141,144,25,14,5,3,0.12,Medium
P19670,2020-12-19,2021-04-24,79,126,14,62,9,47,0.51,High
P52213,2024-03-21,2024-07-27,99,128,16,92,8,29,0.56,High
P32723,2022-04-09,2022-08-16,92,129,10,60,18,37,0.43,High
P16674,2020-08-31,2021-04-06,166,218,11,63,11,52,0.25,High
P21764,2021-03-05,2021-07-15,142,132,19,77,8,-10,0.0,Low
P51688,2024-03-02,2024-07-04,110,124,25,35,7,14,0.06,Medium
P20077,2021-01-03,2021-05-24,151,141,15,71,2,-10,0.59,High
P31012,2022-02-06,2022-06-16,88,130,19,5,3,42,0.32,High
P27291,2021-09-23,2021-12-15,109,83,15,55,18,-26,0.32,High
P25508,2021-07-20,2022-02-20,192,215,13,80,3,23,0.11,Medium
P57842,2024-10-13,2025-04-17,169,186,20,31,3,17,0.19,Medium
P50980,2024-02-05,2024-09-18,204,226,29,37,19,22,0.19,High
P50170,2024-01-07,2024-08-14,210,220,20,46,3,10,0.03,Low
P17412,2020-09-27,2021-05-21,209,236,26,6,9,27,0.23,High
P40437,2023-01-16,2023-06-21,100,156,20,35,15,56,0.4,High
P17331,2020-09-24,2021-02-06,156,135,24,34,17,-21,0.08,High
P11348,2020-02-19,2020-09-25,166,219,20,24,15,53,0.39,High
P55974,2024-08-06,2024-12-18,83,134,11,61,0,51,0.09,High
P39655,2022-12-19,2023-03-09,68,80,22,31,13,12,0.24,High
P43156,2023-04-25,2023-07-12,106,78,16,45,0,-28,0.51,High
P58156,2024-10-24,2025-06-14,191,233,26,24,5,42,0.02,High
P56549,2024-08-27,2025-04-18,181,234,16,70,2,53,0.41,High
P59104,2024-11-28,2025-05-04,162,157,19,24,16,-5,0.35,High
P18918,2020-11-21,2021-01-12,69,52,23,28,11,-17,0.39,High
P14375,2020-06-08,2021-01-08,209,214,27,46,16,5,0.4,High
P27896,2021-10-15,2022-01-26,69,103,21,72,6,34,0.07,High
P54895,2024-06-27,2024-11-09,77,135,21,11,13,58,-0.06,High
P31381,2022-02-19,2022-08-18,204,180,8,33,0,-24,0.49,High
P50482,2024-01-18,2024-07-30,171,194,20,11,9,23,0.39,High
P12153,2020-03-19,2020-10-03,205,198,5,66,3,-7,0.56,High
P10321,2020-01-12,2020-07-04,176,174,21,62,5,-2,0.25,High
P58501,2024-11-06,2025-05-10,215,185,15,3,14,-30,0.18,High
P11317,2020-02-18,2020-05-18,101,90,19,22,18,-11,0.22,High
P29436,2021-12-10,2022-09-08,229,272,15,35,0,43,0.46,High
P43168,2023-04-26,2023-10-30,139,187,27,94,12,48,0.41,High
P41995,2023-03-14,2023-07-10,72,118,6,17,11,46,0.14,High
P18873,2020-11-20,2021-07-09,185,231,18,15,0,46,-0.02,High
P41453,2023-02-22,2023-08-08,152,167,16,23,11,15,0.25,High
P58168,2024-10-25,2025-03-01,90,127,7,94,14,37,0.19,High
P47755,2023-10-10,2024-07-02,223,266,12,75,12,43,0.31,High
P25773,2021-07-30,2021-10-29,81,91,10,66,2,10,0.54,High
P48451,2023-11-05,2024-06-15,175,223,12,75,19,48,0.53,High
P12082,2020-03-17,2020-08-02,124,138,24,80,17,14,0.47,High
P40505,2023-01-19,2023-09-28,237,252,13,97,7,15,0.23,High
P12723,2020-04-09,2020-11-21,221,226,29,74,3,5,0.54,High
